"total_march_covid_deaths","Name","Population","Land.area.mi.2.","Water.area.mi.2.","state_num","flesch","favorite_count","id","lang","text","user_location"
3191,"New York","19,453,561","47,126","7,429",32,69.1413636363636,0,1236068705248952320,"en","If were encouraging sick people to stay home, then we need to address the fact that 2/3 of low-income workers don't h","New York"
814,"California","39,512,223","155,779","7,916",5,62.1073913043478,0,1234158382182846464,"en","Mike Pence paid more attention to politics than science and gravely worsened a health crisis in Indiana. I can't think of a wo","California, USA"
859,"Pennsylvania","12,801,989","44,743","1,312",38,56.965,0,1234148885888716800,"en","instead of going to war with Russia and Syria in order to protect the al-Qaeda-Turkish alliance, you sh","Pennsylvania, USA"
173,"Arizona","7,278,717","113,594","396",3,22.41,0,1233949096357945344,"en","Im running against Nancy Pelosi. If coronavirus gets into this citys homeless encampments Ive warned","Arizona"
814,"California","39,512,223","155,779","7,916",5,5.5325,0,1233944554694250496,"en","Second coronavirus case of unknown origin confirmed in California; Oregon confirms first 'community spread' case #FoxNews","Los Angeles, CA "
3191,"New York","19,453,561","47,126","7,429",32,21.6465217391305,1,1234152996503719936,"en","@CarnivoreMD I have a few ideas but Id appreciate your much more informed input: Case for carnivore/primarily carnivore based diet vs the Coronavirus?","New York, USA"
436,"Indiana","6,732,219","35,826","593",14,53.7595454545455,0,1234148564290473984,"en","Very supportive of the travel ban from Iran, as well as new restrictions to affected areas of South Korea and Italy. Though","Durban S Africa (Via Indiana)"
398,"Colorado","5,758,736","103,642","452",6,41.5535714285714,0,1234155258395254784,"en","PENCE TELLS FOX NEWS VACCINE FOR CORONAVIRUS LIKELY WON'T BE AVAILABLE FOR THIS SEASON","Colorado born and raised "
367,"Texas","28,995,881","261,232","7,365",43,26.6825,0,1240419082027008000,"en","MIT biologist says fear mongering on coronavirus will go down as biggest fraud to manipulate economies","Texas, USA"
107,"Oklahoma","3,956,971","68,595","1,304",36,19.5667441860465,0,1244749776165445632,"en","Trump needs to honestly answer the testing question. Broken system, not made for something this big. These are new tests. These are not tests from the Obama administration because this is a new virus but he implies these are leftover tests. #coronavirus #whitehousepressbriefing","Bixby Oklahoma"
814,"California","39,512,223","155,779","7,916",5,66.15,0,1237726742720073728,"en","Coronavirus is teaching us that: 1) Healthcare is a right 2) Paid sick time is a right 3) Many, many people could do t","California"
53,"Kansas","2,913,314","81,759","520",16,68.6914285714286,0,1244756130473160704,"en","9 people i know confirmed have contracted covid. 2 have already passed. I haven't broken. Yet. But this isn't the flu.","Kansas"
499,"Georgia","10,617,423","57,513","1,912",10,60.6342857142857,0,1240425096436727808,"en","I dont think people have fully digested this shocking fact: Coronavirus was discovered in the U.S. on the SAME DAY it","Columbus, Georgia"
12,"Arkansas","3,017,804","52,035","1,143",4,66.15,0,1238965055552655360,"en","Did you know: An Illinois mayor declared a ban on the sale of guns due to the China Virus Nancy Pelosi tried to sneak","Arkansas, USA"
814,"California","39,512,223","155,779","7,916",5,53.655,0,1242866789836439552,"en","This Corona virus will pass by mid April !! Speaking it into existence","Ventura California "
12,"Arkansas","3,017,804","52,035","1,143",4,62.625,0,1238288916609990656,"en","I really, really want to read a story explaining exactly how the Utah Jazz managed to get their hands on 58 COVID-19 tests in","Arkansas, USA"
367,"Texas","28,995,881","261,232","7,365",43,56.6057142857143,0,1242860783396098048,"en","Texas Lt. Gov. Dan Patrick says, ""I'm all in"" on risking my health to lift social distancing guidelines for economic boost","Austin, Texas"
173,"Arizona","7,278,717","113,594","396",3,76.8204347826087,0,1242658333317685248,"en","Hey guys, so it turns out that according to an Oxford study, fewer than 1 in 1000 of those infected with Covid-19 bec","Arizona, USA"
98,"Kentucky","4,467,673","39,486","921",17,60.6342857142857,0,1242647683506089984,"en","The coronavirus has created a perfect storm of domestic violence conditions heres how you can help those who might be i","Kentucky, USA"
3191,"New York","19,453,561","47,126","7,429",32,28.05,0,1238287633308168192,"en","TORONTO (AP) -- Canadian Prime Minister Justin Trudeau's wife has tested positive for the new coronavirus.","New York, USA"
367,"Texas","28,995,881","261,232","7,365",43,76.8322727272727,0,1238502880824483840,"en","I urge EVERYONE to twitter search H1N1 Obama, &amp; RT 10 tweets. April 2009 to April 2010, CDC estimated there were 274,","Texas, USA"
814,"California","39,512,223","155,779","7,916",5,16.1075,0,1.242871793704e+18,"en","Finally, common sense &amp; responsibility - Seattle Station Says It Wont Carry Trump Coronavirus Briefings Live Deadline","California, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,49.5184210526316,0,1238288039908122624,"en","MAJOR BREAKING NEWS: NPR Source Says Trump Blocked Coronavirus Testing in January to Aid His Reelection Chances By Keepin","Michigan"
814,"California","39,512,223","155,779","7,916",5,19.365,0,1238293639496790016,"en","Why @nyctaxi is not pushing city to terminate congestion fees and mortgage payments for medallions owners during CoronaViru","The Nation-State of California"
1736,"Michigan","9,986,857","56,539","40,175",22,85.1394736842105,0,1241856814087581696,"en","Why does the @POTUS keep telling people that the COVID-19 test is not a lot of fun to take?","Michigan"
3191,"New York","19,453,561","47,126","7,429",32,0.245000000000005,0,1235249936649711616,"en","Hold on - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after Beijings catastrophic mish","New York, USA"
477,"Connecticut","3,565,278","4,842","701",7,36.1605263157895,0,1234974984566534144,"en","Happy #TravelTuesday! Today I'd like to show my support for a family-owned tour company @LivItalyTours I was scheduled t","Connecticut"
626,"Florida","21,477,737","53,625","12,133",9,66.15,0,1235050493535080448,"en","We are in the throes of a global pandemic. When a person is in denial, or is delusional, the truth cannot get through. Tr","Florida"
510,"Washington","7,614,893","66,456","4,842",47,52.5771428571429,0,1235039030615539712,"en","Citing the rumors in China that are now blaming the U.S. for the #COVID19, Dr. @yangjianli001, @CitizenPowerIFC, warns that it is","Washington, DC"
3191,"New York","19,453,561","47,126","7,429",32,49.5184210526316,0,1235261595846160384,"en","Protect yourself and your community from coronavirus with common sense precautions: wash your hands, stay home when sick a","New York, USA"
510,"Washington","7,614,893","66,456","4,842",47,-0.746428571428538,0,1235262215382618112,"en","Thank you President Obama for promoting accurate scientific and medical information surrounding the coro","Washington DC"
105,"Tennessee","6,829,174","41,235","909",42,29.4678571428572,0,1235041527149162496,"en","Syrian donates tree after bar mitzvah was canceled due to coronavirus. Well done @abouddandachi","Nashville ,Tennessee "
3191,"New York","19,453,561","47,126","7,429",32,66.15,0,1235257043256250368,"en","Great news for me is that two rounds of ""Oh, well there never was there ever a cat as clever as Magical Mister Mistoffelees""","New York, NY"
436,"Indiana","6,732,219","35,826","593",14,69.1413636363636,0,1234969086897070080,"en","Mike Bloomberg licking his fingers and touching food and putting it back in the box then touching the coffee box is exact","Indiana, USA"
436,"Indiana","6,732,219","35,826","593",14,100.92,2,1239396242184118272,"en","So the CDC wants us to not be in crowds of more than 50 ppl, yet we still have to work......","Indianapolis, IN"
21,"Delaware","973,764","1,949","540",8,68.095,0,1239396594493071360,"en","Sooooo...I just went thru US Customs in Houston. After being in Australia, Mexico, and taking 10 flights in 3 weeks.","302 Delaware"
367,"Texas","28,995,881","261,232","7,365",43,48.5485714285714,0,1239396716165693440,"en","German newspaper says Trump sought to buy a coronavirus vaccine from a German lab for the U.S. only. The German government","Texas, USA"
367,"Texas","28,995,881","261,232","7,365",43,79.94,0,1237861290535772160,"en","Between time I went to bed &amp; woke up, number of confirmed COVID-19 cases in the USA grew by 8%. It doesn't matter if t","Texas"
367,"Texas","28,995,881","261,232","7,365",43,46.9450000000001,0,1240158674414374912,"en","Tonight President Trump told supporters at a rally in South Carolina that news about heightened concerns over the spread of","Texas bound "
152,"Missouri","6,137,428","68,742","965",25,88.3686363636364,0,1240256317702303744,"en","You called it a hoax. You said it would go away like a miracle. You said maybe it wouldnt spread. You d","St. Louis, Missouri"
60,"Rhode Island","1,059,361","1,034","511",39,38.165,0,1239600156791668736,"en","Rhode Island Restaurants To Be Take-Out And Delivery Only, Providence Place Mall To Shut Down Due To Coronavirus","Rebel Scum - RI Base"
12,"Arkansas","3,017,804","52,035","1,143",4,48.5485714285714,0,1237872086980255744,"en","first relief I've felt on the US COVID-19 response is the CDC posting this picture from their emergency operations center showin","Central Arkansas "
859,"Pennsylvania","12,801,989","44,743","1,312",38,61.4504545454545,0,1237873492034326528,"en","Coronavirus is everywhere. BOOK THAT FLIGHT. Take that trip. You probably wont die from it, but even if you do... You wa","Pennsylvania, USA"
53,"Kansas","2,913,314","81,759","520",16,63.695,0,1236496189069103104,"en","So.. this means when China steals intellectual property from USA Biden looks the other way , right ???","Kansas City, MO"
105,"Tennessee","6,829,174","41,235","909",42,76.7485714285714,0,1244620088331907072,"en","The Communist Government is lying, as they have done for months. They created this crisis, and they must be held accoun","Tennessee"
814,"California","39,512,223","155,779","7,916",5,73.1421739130435,0,1236494296938729472,"en","A beautiful song in the memory of the brave doctors and nurses who gave their lives to save the #COVID19 patients in #Ir","California, USA"
167,"Wisconsin","5,822,434","54,158","11,339",49,9.965,0,1236490845811093504,"en","To tackle coronavirus, Congress should extend Medicare coverage without copays or deductibles to all Americans for primary ca","Wisconsin, USA"
152,"Missouri","6,137,428","68,742","965",25,75.875,4,1236700396669800448,"en","From our health reporter","St. Louis, Missouri"
53,"Kansas","2,913,314","81,759","520",16,63.695,0,1236496189069103104,"en","So.. this means when China steals intellectual property from USA Biden looks the other way , right ???","Kansas City, MO"
105,"Tennessee","6,829,174","41,235","909",42,76.7485714285714,0,1244620088331907072,"en","The Communist Government is lying, as they have done for months. They created this crisis, and they must be held accoun","Tennessee"
814,"California","39,512,223","155,779","7,916",5,73.1421739130435,0,1236494296938729472,"en","A beautiful song in the memory of the brave doctors and nurses who gave their lives to save the #COVID19 patients in #Ir","California, USA"
167,"Wisconsin","5,822,434","54,158","11,339",49,9.965,0,1236490845811093504,"en","To tackle coronavirus, Congress should extend Medicare coverage without copays or deductibles to all Americans for primary ca","Wisconsin, USA"
152,"Missouri","6,137,428","68,742","965",25,75.875,4,1236700396669800448,"en","From our health reporter","St. Louis, Missouri"
822,"Illinois","12,671,821","55,519","2,395",13,57.605,0,1235916187403419648,"en","Today Trumps going to Nashville to visit tornado wreckage for only three hours. Its just another PR stunt and photo op. Hes","Illinois, USA"
0,"West Virginia","1,792,147","24,038","192",48,73.1421739130435,0,1236484637565898752,"en","Looks like Matt Schlapp could be the Typhoid Mary of Rs after he shook hands w/ the CPAC attendee who tested positive for"," New Martinsville, WV USA"
367,"Texas","28,995,881","261,232","7,365",43,-65.575,0,1236473622019084288,"en","Storm Troopers are REAL!! #China #CoronavirusOutbreak #CoronaVirus #Corona #CoronavirusUSA #StarWars","Texas, USA"
111,"South Carolina","5,148,714","30,061","1,960",40,65.7856521739131,0,1235922189964230656,"en","In 2012, I wore a hoodie on the House Floor to make a statement about the deadly consequences of racial profiling. On Wed","South Carolina, USA"
